gID	name	genename	chr	strand	start	stop
12098	CG14801	CG14801	chrX	+	1725342	1746970
12109	Cdk9	CG5179	chr2R	-	18523568	18525163
12114	CG11486	CG11486	chr3L	+	3071131	3077929
12115	CG15745	CG15745	chrX	+	13199568	13201427
12116	l(2)01289	CG9432	chr2R	-	2608606	2628174
12121	CG5758	CG5758	chr2L	+	18120017	18122530
12122	CG5758	CG5758	chr2L	+	18122530	18129864
12133	Su(z)12	CG8013	chr3L	-	19911386	19916333
12135	Cyp4p1	CG10842	chr2R	+	5127548	5129642
12140	CG12123	CG12123	chrX	-	8335280	8336317
12143	CG1814	CG1814	chr2R	+	5467029	5469352
12144	CG1814	CG1814	chr2R	+	5465059	5467029
12145	dikar	CG32393	chr3L	-	6733405	6736240
12147	CG42232	CG42232	chr3R	-	12283984	12295332
12148	Syn2	CG4905	chr2R	+	12439765	12445988
12157	Paip2	CG12358	chr3R	+	8806829	8810345
12162	Traf6	CG10961	chrX	-	8048623	8051417
12164	CG17029	CG17029	chr3L	+	15970135	15971537
12166	bbx	CG1414	chrX	+	21239068	21244175
12168	Psf1	CG9187	chr3L	-	1247066	1247688
12172	sav	CG33193	chr3R	-	18884329	18886999
12181	Eaf	CG11166	chr2R	-	3285731	3295201
12187	Gr39a	CG31622	chr2L	+	21290734	21297686
12191	CG7362	CG7362	chr3R	-	10575083	10588758
12193	Obp99c	CG7584	chr3R	-	25511456	25512501
12194	sfl	CG8339	chr3L	+	6488759	6542333
12206	CG6509	CG6509	chr2L	-	11508399	11516963
12207	CG6610	CG6610	chr3L	+	6068638	6069358
12208	CG3973	CG3973	chrX	+	6494098	6546131
12209	CG7402	CG7402	chr3L	+	17880790	17884504
12210	Csp	CG6395	chr3L	+	22260368	22266846
12212	mRpS29	CG3633	chr2R	-	18306442	18307802
12216	SP1173	CG10121	chr3L	-	6682425	6696619
12223	Chd1	CG3733	chr2L	-	2979697	2987713
12227	msn	CG16973	chr3L	-	2555775	2586540
12231	CG6018	CG6018	chr2R	+	18437602	18439618
12232	UBL3	CG9038	chrX	-	15743961	15747177
12234	CG11665	CG11665	chr2R	-	1529160	1540313
12239	CG8675	CG8675	chrX	-	17142405	17143503
12251	G9a	CG2995	chrX	+	140020	148058
12253	rho	CG1004	chr3L	+	1463819	1468483
12254	Sfmbt	CG16975	chr2L	-	13169643	13176767
12255	Nnf1b	CG31658	chr2L	+	810568	811432
12260	slmb	CG3412	chr3R	-	16944973	16953197
12264	Sec61alpha	CG9539	chr2L	-	6477178	6480456
12275	CG33099	CG33099	chr3R	-	18354642	18356293
12276	Rheb	CG1081	chr3R	+	1394681	1396213
12280	Sgt	CG5094	chr2L	+	17473529	17474773
12295	CG13826	CG13826	chr3R	-	19047886	19052430
12298	CG30007	CG30007	chr2R	+	5779481	5785849
12305	CG5776	CG5776	chr2L	-	12701426	12704429
12323	mRpL39	CG17166	chr3L	-	14991081	14992753
12328	CG17508	CG17508	chr2R	+	1496152	1499094
12356	CG5522	CG5522	chr2R	+	12671185	12679981
12358	hyd	CG9484	chr3R	-	5540344	5551306
12360	CG9603	CG9603	chr3R	-	4165666	4166720
12362	rut	CG9533	chrX	-	14683284	14720079
12366	pyr	CG13194	chr2R	+	7599768	7613850
12367	Syt7	CG2381	chr4	-	299303	326440
12375	Hsp22	CG4460	chr3L	+	9367102	9368061
12377	CG7656	CG7656	chr3L	-	15579180	15581263
12388	CG15118	CG15118	chr2R	-	15021232	15024672
12398	CG9945	CG9945	chr2R	+	16506135	16508586
12421	CG13384	CG13384	chr2L	+	8384479	8388803
12422	orb	CG10868	chr3R	-	19091376	19096032
12425	orb	CG10868	chr3R	-	19090364	19096007
12427	orb	CG10868	chr3R	-	19090364	19106571
12428	CG31158	CG31158	chr3R	+	18413455	18434564
12430	CG6724	CG6724	chr2L	-	10768234	10769928
12438	Lmpt	CG32171	chr3L	+	16884328	16915587
12442	CG6180	CG6180	chr2L	+	12707699	12708684
12444	CG33129	CG33129	chr2L	-	10968162	10970225
12447	CG8326	CG8326	chrX	-	17522197	17523521
12457	tacc	CG9765	chr3R	-	565269	574755
12458	DLP	CG9537	chr2L	+	6480961	6487585
12463	lqf	CG8532	chr3L	+	7521882	7531379
12464	Edem2	CG5682	chr2L	+	13192254	13197281
12467	Incenp	CG12165	chr2R	+	3166113	3169066
12472	CG5934	CG5934	chr3R	+	23099432	23100287
12479	CG8211	CG8211	chrX	-	17546801	17550853
12481	mRpS25	CG14413	chrX	-	14476169	14477023
12487	osa	CG7467	chr3R	-	13513540	13544067
12489	CG31098	CG31098	chr3R	-	21117092	21118691
12491	CG30273	CG30273	chr2R	+	18554661	18555445
12506	Vha26	CG1088	chr3R	+	1417531	1420429
12507	jdp	CG2239	chr3R	-	26342774	26352758
12508	fry	CG32045	chr3L	-	9624934	9672182
12510	CG6293	CG6293	chr3R	-	6133984	6137331
12511	Arp87C	CG6174	chr3R	+	8517509	8519954
12514	CG7006	CG7006	chr3R	+	20676370	20677107
12524	pall	CG3428	chr3L	-	9479548	9480873
12527	CG2116	CG2116	chrX	+	8023910	8025816
12529	ex	CG4114	chr2L	+	431227	448701
12534	sra	CG6072	chr3R	+	12012725	12023315
12535	Prosalpha7	CG1519	chr2R	-	5734141	5735301
12537	CG33159	CG33159	chr3L	-	3203675	3204448
12539	CG16863	CG16863	chr2L	+	13791007	13793264
12542	ncd	CG7831	chr3R	-	25630009	25632745
12543	Vps28	CG12770	chr2R	-	3966742	3967493
12545	mRpL9	CG31478	chr3R	+	11156440	11157314
12559	Cyp6a20	CG10245	chr2R	+	10769625	10771551
12563	CG18473	CG18473	chr3R	+	5189032	5190560
12567	CG33967	CG33967	chr3R	-	10524252	10549977
12569	defl	CG18176	chr3L	+	9716528	9719806
12577	CG13568	CG13568	chr2R	-	19940438	19944660
12580	CG7810	CG7810	chr2L	-	8309869	8311204
12583	CG7993	CG7993	chr3R	+	14049483	14050664
12587	CG5004	CG5004	chrX	+	17001620	17030021
12590	CG31678	CG31678	chr2L	-	20659128	20675962
12607	Bet5	CG1359	chr3R	+	26005985	26006743
12619	Jra	CG2275	chr2R	+	5984460	5986061
12626	CG3625	CG3625	chr2L	-	285725	286527
12633	l(1)G0045	CG32763	chrX	+	5516269	5520085
12639	pav	CG1258	chr3L	+	4242740	4246236
12649	CG11899	CG11899	chr3R	+	25026180	25027492
12651	santa-maria	CG12789	chr2L	-	7445354	7451167
12653	Sb	CG4316	chr3R	+	11954451	11971006
12654	mRpL4	CG5818	chr2L	-	16328053	16329109
12655	Spn28D	CG7219	chr2L	-	8004548	8007269
12659	Alg-2	CG40410	chr3RHet	-	1894569	1899043
12671	CG13430	CG13430	chr2R	-	16437838	16439569
12675	Itp-r83A	CG1063	chr3R	+	1342840	1364584
12677	CG3225	CG3225	chr2L	-	4815613	4818206
12678	CG12343	CG12343	chr2R	-	6709743	6710850
12682	Rbm13	CG10648	chrX	+	8795778	8797511
12686	CG7185	CG7185	chr3L	-	8303587	8308565
12687	CG9053	CG9053	chrX	-	14959475	14960428
12692	CG17556	CG17556	chr3R	-	12820258	12821777
12701	atms	CG2503	chr3R	+	601344	603213
12717	CG13343	CG13343	chr2R	+	9746540	9747942
12719	CG33120	CG33120	chr2L	-	18841399	18844577
12730	CG14965	CG14965	chr3L	-	3190621	3192442
12732	alpha-Est8	CG1121	chr3R	-	3335065	3341390
12733	CG10550	CG10550	chr3R	-	21132129	21134109
12741	CG1578	CG1578	chrX	-	11703388	11710573
12746	lin19	CG1877	chr2R	+	3804478	3808482
12753	Tsp42Ed	CG12846	chr2R	-	2897365	2899240
12755	CG6453	CG6453	chr2L	-	17481988	17484240
12761	px	CG4444	chr2R	-	18434061	18449507
12763	Best1	CG6264	chr3R	-	5987186	5996207
12765	mirr	CG10601	chr3L	+	12686743	12702491
12767	CG1598	CG1598	chr2R	-	3425737	3427197
12780	Ncc69	CG4357	chr3L	-	12361746	12384539
12788	f-cup	CG9611	chr3R	-	9520979	9525241
12791	Nmd3	CG3460	chrX	-	2076851	2078647
12792	CG4300	CG4300	chr3L	-	12264753	12270341
12797	CG5802	CG5802	chr3R	+	16964478	16966087
12798	CG5484	CG5484	chr3R	+	22543614	22545529
12799	CG4955	CG4955	chrX	+	16975539	16977393
12801	Bap55	CG6546	chr2R	-	13316854	13318446
12809	ecd	CG5714	chr3L	-	2263581	2265788
12810	edl	CG15085	chr2R	-	14555026	14561037
12820	CG8368	CG8368	chr3L	+	6599302	6601860
12821	CG5317	CG5317	chr2L	+	12056352	12057416
12825	CG4164	CG4164	chr2L	+	453118	454654
12831	eIF5	CG9177	chrX	-	15881194	15885987
12832	CG5110	CG5110	chr2L	+	17481225	17481855
12834	agt	CG1303	chr3R	-	2485130	2485803
12836	Gs1	CG2718	chr2L	+	132080	133995
12839	east	CG4399	chrX	+	1906345	1916691
12842	CG13197	CG13197	chr2R	+	7578798	7582958
12843	CG8272	CG8272	chr2R	-	4775911	4778901
12850	Ptp10D	CG1817	chrX	+	11516063	11570286
12852	CG1291	CG1291	chr3L	+	3143839	3145288
12856	CG31431	CG31431	chr3R	+	17696406	17699362
12860	CG6734	CG6734	chr2L	-	12014304	12020992
12867	CG6490	CG6490	chr3R	-	22296825	22360955
12869	CG15356	CG15356	chr2L	-	1976542	1980695
12870	CG3074	CG3074	chr2R	-	18077326	18080657
12884	Sodh-2	CG4649	chr3R	+	6702106	6703988
12888	SCAR	CG4636	chr2L	+	10976774	10982396
12889	MED9	CG42517	chr2R	+	14054747	14055885
12903	TfIIFbeta	CG6538	chr3R	-	6592344	6593524
12905	CG13016	CG13016	chr2R	+	10045274	10046942
12924	CG3744	CG3744	chr3R	-	20697503	20702379
12927	CG1316	CG1316	chr3L	+	4283872	4286865
12932	Suv4-20	CG13363	chrX	-	542522	550035
12934	CG8915	CG8915	chrX	-	17135295	17139014
12936	CG32062	CG32062	chr3L	+	10509103	10584067
12964	CG3227	CG3227	chr2L	-	2575276	2576987
12970	RpS3A	CG2168	chr4	-	86745	87829
12972	CG32479	CG32479	chr3L	+	871902	893534
12975	mats	CG13852	chr3R	+	18246991	18248568
12977	aralar1	CG2139	chr3R	-	26271361	26276118
12980	Tak1	CG18492	chrX	-	20386932	20395927
12983	CG4616	CG4616	chr2R	+	9094251	9097974
12986	CG1845	CG1845	chr2R	-	3160037	3165581
12989	Fas2	CG3665	chrX	-	4035557	4100123
12991	CG14463	CG14463	chr3R	+	3825741	3826640
12993	CG11257	CG11257	chr2R	+	15277629	15279348
12994	RpI12	CG13418	chr3R	-	17602558	17603567
13001	CG9733	CG9733	chr3R	-	26069698	26072425
13004	CG11198	CG11198	chr2R	-	3861620	3874741
13006	c12.2	CG12149	chrX	+	9213383	9218392
13011	CG8963	CG8963	chr2R	-	12903851	12907012
13012	CG15168	CG15168	chr2L	+	18987724	18988331
13015	CG1347	CG1347	chr3R	+	1495403	1505652
13016	dalao	CG7055	chrX	+	9043350	9046011
13019	snama	CG3231	chr2R	+	19974172	19979542
13022	Mes-4	CG4976	chr3R	-	23758704	23763573
13026	CG1648	CG1648	chr2R	-	5698890	5707555
13027	Syx5	CG4214	chr2L	+	16307374	16309273
13037	CG1600	CG1600	chr2R	-	3413623	3416790
13039	CG32152	CG32152	chr3L	-	16135302	16136975
13041	CG4645	CG4645	chrX	+	12804125	12805948
13042	nrm	CG8779	chr3L	+	22991471	23031258
13044	CG10721	CG10721	chr2L	+	20091680	20093111
13052	bigmax	CG3350	chr3R	-	23113087	23114199
13054	CG17224	CG17224	chr2L	-	3016591	3018302
13060	CG5895	CG5895	chr3L	+	16028778	16030327
13061	CG8486	CG8486	chr2L	+	8163150	8189610
13068	alpha4GT2	CG5878	chr3R	+	21657971	21668287
13075	CG40178	CG40178	chr3LHet	-	1181140	1396436
13079	sxc	CG10392	chr2R	+	1194810	1216986
13087	Sp212	CG33329	chr3R	-	10047796	10049877
13091	CG9304	CG9304	chr2R	+	17860660	17863710
13092	grn	CG9656	chr3R	-	3973072	4007163
13095	kermit	CG11546	chr2R	-	4034422	4044106
13097	Spp	CG11840	chr2L	-	542776	544635
13105	CG42568	CG42568	chr2R	-	20045189	20046819
13107	CG9691	CG9691	chrX	+	9778502	9779079
13109	CG32066	CG32066	chr3L	-	10633493	10654105
13120	Picot	CG8098	chr2R	-	12542820	12546609
13124	Nplp2	CG11051	chr3L	+	13349636	13350328
13132	CG5146	CG5146	chr3L	+	5576775	5583468
13135	RhoGAP68F	CG6811	chr3L	+	12131989	12136482
13139	ctp	CG6998	chrX	+	4582239	4593498
13142	CG32594	CG32594	chrX	+	14918471	14936093
13146	CG12203	CG12203	chrX	+	19386463	19387373
13148	Aph-4	CG1462	chr3R	+	26874655	26878268
13156	sda	CG5518	chr3R	+	22741488	22771035
13159	Sur-8	CG5407	chr3R	-	13220922	13227107
13160	tkv	CG14026	chr2L	-	5237356	5271360
13164	RpS5a	CG8922	chrX	-	17037620	17042293
13165	Nmdmc	CG18466	chr3R	-	4873242	4874985
13171	a	CG6741	chr2R	+	18024477	18060339
13172	CG32850	CG32850	chr4	+	335568	342013
13179	CG2144	CG2144	chr2R	+	3406827	3410051
13183	levy	CG17280	chr2R	+	19435787	19436505
13200	Tsp97E	CG6323	chr3R	-	22787446	22790526
13213	Hsp83	CG1242	chr3L	+	3193167	3197061
13216	Sdc	CG10497	chr2R	-	17281122	17368673
13220	CG3800	CG3800	chr2R	-	18822096	18824319
13224	Pino	CG4710	chr2L	-	1119028	1128939
13226	Reck	CG5392	chr3L	-	14994340	15007156
13230	Ugt	CG6850	chr3L	+	18865848	18871352
13233	RpII215	CG1554	chrX	-	11456806	11464326
13234	CG7834	CG7834	chr3R	-	25627448	25628649
13242	CG4449	CG4449	chr3R	-	19075165	19077061
13244	CG1021	CG1021	chr3R	-	2214884	2231613
13253	CG12773	CG12773	chrX	-	1243920	1247974
13254	CG6937	CG6937	chr3R	+	18410500	18411931
13255	CG32017	CG32017	chr4	-	1158454	1167149
13259	ns1	CG3983	chr3R	-	12896245	12898380
13264	HP1b	CG7041	chrX	+	8975301	8976391
13277	Apc2	CG6193	chr3R	+	19989748	19994041
13278	olf186-M	CG14489	chr2R	+	13734206	13735949
13287	CG11808	CG11808	chr2R	+	11103714	11104581
13288	CG4567	CG4567	chr2L	-	7220272	7223081
13289	sqz	CG5557	chr3R	+	14989943	14996296
13290	Sas10	CG4202	chrX	+	5211448	5213104
13296	CG6151	CG6151	chr3L	-	15803213	15809502
13298	CG13900	CG13900	chr3L	-	826710	833382
13303	CG5630	CG5630	chr3R	+	16740023	16754935
13304	RpLP2	CG4918	chr2R	+	12473638	12474237
13306	CG32306	CG32306	chr3L	+	2413998	2429421
13312	aay	CG3705	chr3L	+	9416358	9417904
13319	Trx-2	CG31884	chr2L	+	9613420	9616047
13324	CG14440	CG14440	chrX	-	6590736	6592527
13344	CG15209	CG15209	chrX	+	10736242	10737028
13352	CG4133	CG4133	chr2L	+	455543	458746
13354	RpL35A	CG2099	chr3R	-	1291289	1292814
13360	Eno	CG17654	chr2L	-	1728459	1729547
13370	CG10466	CG10466	chr2L	+	19792187	19792846
13374	ImpL3	CG10160	chr3L	-	6252589	6255769
13377	CG3689	CG3689	chr3L	+	9404144	9406735
13382	CG11444	CG11444	chrX	-	4447150	4448241
13398	CG3446	CG3446	chrX	-	6243356	6244429
13410	spi	CG10334	chr2L	-	19572607	19577310
13415	Nc	CG8091	chr3L	+	9961605	9964102
13429	Kif3C	CG17461	chr4	+	1168092	1189865
13432	dnr1	CG12489	chr2R	-	18451012	18480469
13433	rk	CG8930	chr2L	-	13982726	14001248
13442	CAP	CG18408	chr2R	+	6159390	6194529
13452	CG5009	CG5009	chr2R	+	13648492	13652065
13459	CG32720	CG32720	chrX	-	7426897	7430922
13460	CG6049	CG6049	chr3L	-	21413483	21426210
13461	CG31673	CG31673	chr2L	+	20829611	20831085
13462	CG9917	CG9917	chrX	-	16215456	16217253
13465	sisA	CG1641	chrX	-	11215612	11216379
13466	CG4250	CG4250	chr2R	+	18551198	18551979
13472	Dek	CG5935	chr2R	+	12743729	12747861
13474	Pi3K68D	CG11621	chr3L	-	11767750	11783084
13482	Pros26.4	CG5289	chr3R	-	19755595	19757154
13499	Socs36E	CG15154	chr2L	-	18138668	18152410
13501	CG17184	CG17184	chr3R	-	7058151	7060727
13504	Cdc42	CG12530	chrX	+	19591122	19593285
13509	Nacalpha	CG8759	chr2R	-	8647198	8648331
13511	CG7332	CG7332	chrX	+	18778549	18781655
13514	Nup214	CG3820	chr2R	-	18806459	18812247
13517	CG3342	CG3342	chrX	-	6420139	6421906
13518	CR32385	CR32385	chr3L	+	6969732	6972326
13528	Src42A	CG7873	chr2R	+	1869386	1900039
13529	FKBP59	CG4535	chr2L	+	9888102	9890120
13535	Socs44A	CG2160	chr2R	+	4015082	4016981
13542	Tsp66E	CG4999	chr3L	+	8905644	8925165
13546	CG1753	CG1753	chrX	+	20916291	20920127
13552	CG8128	CG8128	chrX	+	15591539	15594073
13553	CG2709	CG2709	chrX	+	2620703	2621522
13561	l(1)G0230	CG2968	chrX	+	10107021	10108274
13565	Nup107	CG6743	chr2L	-	10733293	10736071
13579	CG8026	CG8026	chr2R	-	5074166	5079591
13582	Nrt	CG9704	chr3L	+	16759174	16770678
13584	Sclp	CG2471	chrX	-	11815680	11816826
13586	Rack1	CG7111	chr2L	-	7825626	7827243
13597	CG2950	CG2950	chr2L	-	4842095	4847281
13606	TMS1	CG4672	chr3L	+	16405877	16408488
13608	CG7358	CG7358	chrX	-	18783043	18787660
13621	LanB1	CG7123	chr2L	+	7811440	7820774
13623	Yeti	CG40218	chr2RHet	-	470785	471725
13624	CG30036	CG30036	chr2R	-	7865038	7866454
13628	Taf1	CG17603	chr3R	+	2472630	2481770
13633	CG17139	CG17139	chr2L	-	10843014	10845664
13637	Nedd4	CG42279	chr3L	+	17523208	17539476
13639	Mcm3	CG4206	chrX	+	5217933	5220771
13643	Hydr2	CG3488	chr2L	+	3163650	3168999
13649	CG6428	CG6428	chrX	-	3859459	3862608
13650	scyl	CG7590	chr3L	+	11245410	11248621
13654	grp	CG17161	chr2L	+	16680125	16699926
13657	sec63	CG8583	chr3L	+	7353674	7357466
13662	CG31323	CG31323	chr3R	+	21996571	22013029
13666	Eph	CG1511	chr4	+	631343	641552
13669	CG4797	CG4797	chr2R	-	19699708	19705849
13675	CG9743	CG9743	chr3R	-	26022087	26028715
13680	CG12863	CG12863	chr2R	-	10507300	10508823
13684	CG17218	CG17218	chr2L	+	12172965	12174090
13686	Hdac3	CG2128	chr3R	-	1298532	1300320
13687	CG6764	CG6764	chr3R	-	7256462	7257290
13690	CG10237	CG10237	chr2L	-	19435844	19441285
13694	CG5854	CG5854	chr3R	+	19759720	19761686
13702	att-ORFA	CG4241	chr3R	-	16378356	16383376
13707	Hsp68	CG5436	chr3R	-	19880802	19883029
13708	CG6241	CG6241	chr3R	-	5966401	5969873
13711	thoc6	CG5632	chr3L	-	12185132	12186775
13715	MED28	CG5121	chr3R	+	21302738	21303467
13717	lig	CG8715	chr2R	+	3955484	3966320
13725	Alg10	CG32076	chr3L	+	11158120	11159720
13728	CG40045	CG40045	chr3L	+	24021625	24028960
13736	CG7839	CG7839	chr3L	+	11067871	11071836
13739	beta'Cop	CG6699	chr2L	+	13378897	13382391
13751	casp	CG8400	chr2R	-	11912133	11915507
13752	EndoGI	CG4930	chr2L	+	16258010	16259433
13753	CG33156	CG33156	chr2R	-	9435749	9439930
13758	Pu	CG9441	chr2R	+	17066628	17070121
13760	CG3287	CG3287	chr2R	+	2698527	2702327
13769	CG30410	CG30410	chr2R	+	19242771	19243715
13779	Sep1	CG1403	chrX	+	21229338	21232715
13785	CG10424	CG10424	chr3L	-	19089493	19090767
13792	CG6904	CG6904	chr3R	-	10971187	10973249
13793	Art4	CG5358	chr3R	-	5808908	5811772
13794	CG15083	CG15083	chr2R	+	14722771	14724347
13803	CG9797	CG9797	chr3R	-	4555512	4557394
13806	CG9472	CG9472	chr3L	-	19477383	19479569
13808	NTPase	CG3059	chr2L	-	2880706	2885208
13820	mub	CG7437	chr3L	+	21872710	21916813
13822	CG17180	CG17180	chr3L	+	541000	542147
13829	Hml	CG7002	chr3L	+	13839091	13853113
13839	Vha36	CG8186	chr2R	+	11428943	11430003
13848	bowl	CG10021	chr2L	+	3771707	3784129
13851	Dim1	CG3058	chr2L	+	4403269	4403955
13852	CG4364	CG4364	chr2L	-	9708920	9711267
13855	TER94	CG2331	chr2R	+	5876694	5881068
13862	CG14135	CG14135	chr3L	+	11684717	11685857
13872	Dhfr	CG14887	chr3R	+	12306890	12307601
13884	tsr	CG4254	chr2R	-	19931971	19934307
13886	aop	CG3166	chr2L	-	2156484	2178749
13897	CG2658	CG2658	chrX	-	2588755	2592187
13901	san	CG12352	chr2R	+	7248213	7249376
13906	Pp2A-29B	CG17291	chr2L	+	8366050	8370085
13917	COQ7	CG14437	chrX	+	6665270	6667072
13918	brn	CG4934	chrX	+	3998507	3999830
13920	tth	CG12175	chrX	-	13507224	13510410
13923	CG32666	CG32666	chrX	+	11387203	11449079
13925	Nelf-E	CG5994	chr3L	-	8592542	8593917
13930	CG4880	CG4880	chrX	+	16780924	16782762
13935	fs(1)K10	CG3218	chrX	+	2136215	2140079
13938	Ssrp	CG4817	chr2R	-	19693884	19696525
13940	Vha68-1	CG12403	chr2L	-	13000765	13004098
13945	Rab10	CG17060	chrX	+	20122421	20125717
13959	spir	CG10076	chr2L	+	20311220	20344969
13960	CG4670	CG4670	chr2R	-	9119261	9122474
13962	Nup98	CG10198	chr3R	-	19599947	19607425
13971	nvy	CG3385	chr2R	+	20163261	20178611
13977	betaggt-I	CG3469	chr2L	+	4945605	4948321
13986	MED1	CG7162	chr3L	-	21621425	21627555
13998	LIMK1	CG1848	chrX	-	12478418	12486140
14002	MSBP	CG9066	chrX	-	15781600	15784086
14014	dm	CG10798	chrX	+	3267198	3280049
14020	CG4774	CG4774	chr3R	-	21510956	21512850
14022	mus312	CG8601	chr3L	+	7322232	7326571
14030	asp	CG6875	chr3R	+	20579602	20586235
14042	CG6597	CG6597	chr3L	+	20295521	20302611
14048	CG8379	CG8379	chr3R	+	4650139	4653001
14056	dlg1	CG1725	chrX	+	11263708	11283324
14060	T-cp1	CG5374	chr3R	-	18314807	18317140
14065	Cpsf73	CG7698	chr3R	-	14486843	14489270
14077	alpha-Man-I	CG42275	chrX	-	10170088	10219969
14084	Rab6	CG6601	chr2L	-	12107287	12109115
14085	Eip63E	CG10579	chr3L	+	3515764	3545318
14087	CG17259	CG17259	chr2L	-	3035493	3037257
14103	G-oalpha47A	CG2204	chr2R	+	6325493	6350204
14122	Rpp20	CG33931	chrX	+	19638466	19639780
14123	Cp1	CG6692	chr2R	+	9848221	9855496
14124	RanBPM	CG42236	chr2R	+	6317237	6324088
14125	CG10366	CG10366	chr2L	+	19584257	19586440
14128	ran	CG1404	chrX	-	11038895	11042600
14131	CG8861	CG8861	chr3R	-	5120690	5154227
14132	CG5161	CG5161	chr3L	-	16124092	16124705
14143	CG11267	CG11267	chr3L	+	13009159	13010007
14144	CG14969	CG14969	chr3L	-	3333112	3334981
14146	Pvf2	CG13780	chr2L	-	7069578	7084633
14148	Rpb8	CG11246	chr3L	+	21722035	21722801
14150	CG11523	CG11523	chr3L	-	22258906	22259713
14160	CG4662	CG4662	chr3R	+	15673037	15678769
14161	CG13994	CG13994	chr2L	+	6063013	6063676
14162	CG30122	CG30122	chr2R	-	14519833	14526743
14172	growl	CG14648	chr3R	+	228802	232914
14178	CG7081	CG7081	chr3L	+	8332157	8333380
14181	CG3226	CG3226	chrX	-	6547139	6548257
14182	CG9004	CG9004	chr3L	+	2373728	2376488
14187	CG7506	CG7506	chr3L	-	7633893	7634744
14188	Fur1	CG10772	chr3R	-	21177466	21298778
14190	srp	CG3992	chr3R	+	11811879	11819864
14192	srp	CG3992	chr3R	+	11819864	11829807
14197	CG30059	CG30059	chr2R	-	9300276	9302146
14204	alpha-Est7	CG1112	chr3R	-	3345284	3349474
14207	cup	CG11181	chr2L	+	6663934	6673952
14208	CG11134	CG11134	chrX	+	13632150	13633212
14209	CG11555	CG11555	chr2L	+	273962	274766
14218	Rab35	CG9575	chrX	-	20050508	20053799
14220	Bap	CG12532	chrX	+	19625039	19628620
14222	Fis1	CG17510	chr2R	-	1491299	1492299
14225	CG5613	CG5613	chrX	+	17317552	17322767
14234	CG9305	CG9305	chr2L	-	13371427	13373818
14237	CG31619	CG31619	chr2L	+	21684600	21729051
14238	CG5789	CG5789	chr3R	-	20361926	20369632
14240	CG8009	CG8009	chr3L	+	10631253	10632731
14245	CG9356	CG9356	chr3R	-	5228286	5229861
14251	CG8636	CG8636	chrX	-	2503276	2504392
14255	SelG	CG1844	chrX	+	11781297	11782277
14264	Sk1	CG1747	chrX	+	11336574	11340045
14276	R	CG1956	chr3L	-	1859114	1862214
14277	Hem	CG5837	chr3L	-	22277454	22281289
14292	Ef1alpha48D	CG8280	chr2R	+	7779656	7783025
14294	slim	CG5186	chr2R	+	14328501	14333037
14299	Aats-ile	CG11471	chr3L	+	22281819	22285910
14303	Sirt6	CG6284	chr3R	-	6086509	6087576
14304	CG7168	CG7168	chr3R	-	14050624	14051739
14308	gus	CG2944	chr2R	-	1009750	1015812
14313	z	CG7803	chrX	+	2342005	2344583
14322	CG31370	CG31370	chr3R	+	21128158	21129708
14330	Patr-1	CG5208	chr3R	+	12869350	12873444
14332	Hr38	CG1864	chr2L	-	20683462	20714604
14336	CG31814	CG31814	chr2L	-	13676860	13717310
14341	CG9894	CG9894	chr2L	+	2752803	2756606
14347	CG4500	CG4500	chr2L	+	14027010	14029372
14353	Myo95E	CG5501	chr3R	-	19980549	19987155
14356	CrebA	CG7450	chr3L	+	15528518	15545005
14358	CG13822	CG13822	chr3R	+	19503082	19504145
14361	CG10353	CG10353	chrX	-	11771772	11781190
14365	CG12744	CG12744	chr2R	+	5762789	5763750
14367	CG1443	CG1443	chr3R	-	24818699	24846163
14369	GNBP2	CG4144	chr3L	-	18666572	18668524
14370	Vha100-1	CG1709	chr3R	+	24956917	24963702
14371	TM9SF4	CG7364	chr2L	+	13771093	13774310
14372	MTA1-like	CG2244	chr3R	-	1464832	1474440
14378	Ctr1A	CG3977	chrX	+	6555751	6562300
14382	Sir2	CG5216	chr2L	+	13165573	13169551
14385	CG17328	CG17328	chr2L	+	16300216	16301765
14405	sktl	CG9985	chr2R	-	16714916	16719919
14406	CG6686	CG6686	chr2L	-	11984327	11988023
14410	X11Lbeta	CG32677	chrX	+	10523348	10603712
14411	Lag1	CG3576	chrX	-	6151691	6161227
14413	PQBP-1	CG31369	chr3R	-	4204893	4303336
14414	tun	CG8253	chr2R	+	11736097	11741092
14418	CG6928	CG6928	chr3L	+	11996298	12001156
14420	CG14464	CG14464	chr2R	+	716788	717440
14421	Gef26	CG9491	chr2L	+	6323767	6331552
14425	Rfx	CG6312	chr3R	-	6188233	6203808
14428	AlkB	CG33250	chrX	-	15752167	15753559
14429	Ciao1	CG12797	chr2R	-	10741366	10742503
14430	l(1)G0269	CG1696	chrX	-	21190806	21195020
14431	CG31638	CG31638	chr2L	+	6491094	6496986
14435	CG14299	CG14299	chr3R	-	14576294	14584596
14437	ppl	CG7758	chr3L	-	21273588	21274578
14440	CG10147	CG10147	chr3L	-	6479697	6481547
14442	Drep-4	CG9414	chr2L	-	13283893	13286491
14448	Irc	CG8913	chr3R	+	12828603	12832930
14450	CG9769	CG9769	chr3R	-	538861	539879
14457	Slh	CG3539	chr2L	-	2490205	2492581
14459	CG3008	CG3008	chr2L	+	4883300	4885669
14465	Vha55	CG17369	chr3R	-	8449484	8453444
14467	CG2556	CG2556	chrX	+	12391253	12410580
